Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Manipur,9.1,172131,178536,39571,2015,34,98,1,5,"Blue, White, Black, Red, Green",Standard,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Uttar Pradesh,8.9,150087,160089,10297,2019,31,182,2,2,"Red, White",Disc,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Andhra Pradesh,6.8,210025,224846,28286,2015,72,226,4,2,"Red, Black",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Mizoram,5.4,175870,195080,20802,2018,39,139,2,2,"White, Blue",Drum,Wet,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Bihar,7.3,65209,78696,26142,2022,65,125,2,2,"Blue, Red",Disc,Automatic,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Punjab,6.4,189788,197167,12087,2013,66,139,2,5,"Black, Red, White, Blue, Green",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Meghalaya,8.6,57594,70415,38945,2018,44,93,4,4,"White, Blue, Black, Red",Standard,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Odisha,9.6,101008,106808,17168,2024,65,100,1,4,"Blue, Red, Black, White",ABS,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Odisha,8.3,71452,85555,16981,2020,74,92,4,5,"Red, Green, White, Blue, Black",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Odisha,8.2,85224,102893,15287,2018,47,224,1,5,"Red, White, Black, Blue, Green",ABS,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Odisha,7.9,175060,193176,32862,2016,76,171,4,4,"Green, White, Red, Blue",Standard,Dry,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Himachal Pradesh,5.7,149927,161077,39294,2018,65,138,1,4,"Blue, Black, Green, Red",ABS,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Assam,8.3,124905,130475,43326,2015,73,172,1,4,"White, Green, Red, Black",Disc,Wet,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Odisha,9.1,161668,169550,37074,2022,72,102,1,2,"White, Blue",ABS,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Karnataka,5.6,217986,232120,25701,2021,53,117,1,4,"Red, Black, Green, White",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Tamil Nadu,5.5,131848,143127,19333,2017,36,212,4,5,"Black, White, Green, Red, Blue",Disc,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,West Bengal,9.9,85406,104538,14977,2019,56,220,1,4,"Black, White, Green, Blue",Standard,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Chhattisgarh,8.0,189795,202952,37549,2021,59,152,2,5,"Red, Blue, Green, Black, White",ABS,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Chhattisgarh,5.5,217352,227288,37350,2016,74,107,2,5,"Black, White, Blue, Red, Green",Disc,Dry,Carburetor
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Rajasthan,8.4,239374,249521,29204,2022,40,133,1,4,"Black, Red, Blue, Green",Standard,Dry,Fuel Injection
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Mizoram,7.6,62477,75222,49194,2014,50,90,2,4,"Blue, Green, Red, Black",Drum,Multi-plate,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Gujarat,7.5,59558,76332,24447,2018,48,119,1,4,"White, Black, Blue, Green",ABS,Wet,Carburetor
Hero,Glamour,Glamour Standard,124.7,Motorcycle,Maharashtra,9.5,93437,106795,11440,2013,35,211,1,5,"Black, Blue, White, Red, Green",ABS,Automatic,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Manipur,8.2,172768,184410,14190,2023,34,92,2,2,"Blue, Green",Disc,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Jharkhand,5.5,244582,253946,33490,2021,63,103,1,3,"Red, Green, Blue",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Bihar,7.2,228427,241008,34470,2023,72,111,2,3,"White, Black, Green",Disc,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Telangana,9.3,208554,219605,47576,2021,62,115,4,2,"Green, White",ABS,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Meghalaya,7.4,195628,203699,39328,2022,36,179,4,2,"Red, Blue",ABS,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Mizoram,7.2,224400,231720,12778,2022,34,221,2,4,"Black, Red, Blue, Green",Standard,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Mizoram,5.3,178779,194659,31775,2022,67,229,1,2,"Green, Black",Drum,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,West Bengal,6.3,99119,106842,16392,2016,59,129,1,5,"Blue, Black, Red, White, Green",ABS,Automatic,Carburetor
Hero,Glamour,Glamour Pro,124.7,Motorcycle,West Bengal,9.3,131250,137566,13005,2018,62,234,4,5,"Black, White, Blue, Red, Green",Drum,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Telangana,5.9,218321,236955,25580,2017,57,159,4,2,"White, Green",Drum,Automatic,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Uttar Pradesh,9.5,119140,137861,11257,2017,67,233,4,3,"Red, Blue, Black",Drum,Dry,Fuel Injection
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Assam,5.3,71165,76466,33719,2014,33,205,4,3,"Red, Blue, Green",ABS,Wet,Fuel Injection
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Arunachal Pradesh,6.3,100943,115270,19307,2017,50,181,2,5,"Red, Green, Blue, Black, White",Drum,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Jharkhand,9.4,72028,78251,18386,2018,75,187,4,2,"Blue, Red",Standard,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Telangana,7.7,195000,209058,43248,2019,63,94,1,2,"White, Blue",Disc,Automatic,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Nagaland,5.1,151644,167403,39366,2014,72,199,1,5,"Green, Red, Black, White, Blue",ABS,Wet,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Mizoram,6.7,150489,164930,40579,2017,49,219,1,2,"Green, White",Standard,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Chhattisgarh,5.2,88431,105548,43475,2021,78,212,1,5,"Red, Black, Green, White, Blue",Drum,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Odisha,6.6,211259,225429,29644,2020,49,196,4,5,"Green, White, Blue, Red, Black",Disc,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Telangana,6.7,166401,174546,31860,2017,73,250,4,5,"Green, Black, Blue, White, Red",Standard,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Gujarat,9.4,246024,262555,21835,2020,49,179,4,5,"Red, Blue, Green, White, Black",Standard,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Gujarat,6.8,154362,170664,47666,2018,36,232,2,5,"Black, Blue, Green, Red, White",Drum,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Jharkhand,5.1,68085,84680,12525,2021,31,162,1,3,"Blue, Black, White",Disc,Wet,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Meghalaya,7.2,128195,140533,22440,2019,49,97,4,3,"White, Black, Blue",Drum,Wet,Fuel Injection
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Telangana,5.9,134039,143676,32500,2017,49,176,1,5,"White, Green, Black, Red, Blue",Disc,Dry,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Madhya Pradesh,6.3,97836,113302,31395,2017,68,161,1,2,"White, Red",ABS,Multi-plate,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Gujarat,7.9,237811,251307,32385,2019,34,167,1,5,"Green, Black, White, Blue, Red",Standard,Automatic,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Goa,6.4,62648,78479,24674,2021,68,131,1,3,"Blue, Green, Red",ABS,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Mizoram,8.4,58100,71717,42159,2014,54,205,2,5,"Black, Blue, White, Green, Red",Disc,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Arunachal Pradesh,10.0,235274,251083,28751,2020,51,222,1,4,"Green, Red, White, Black",ABS,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Madhya Pradesh,6.8,249531,257190,38756,2022,45,250,1,4,"Blue, Black, White, Red",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Uttar Pradesh,6.3,111457,120379,22124,2020,73,140,2,4,"White, Blue, Black, Green",Standard,Wet,Carburetor
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Nagaland,8.3,239899,255711,29425,2015,75,125,1,4,"Red, Green, Black, Blue",ABS,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Himachal Pradesh,9.5,217273,229559,35832,2019,48,136,2,5,"Blue, Red, White, Black, Green",ABS,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Tripura,7.7,178067,192272,18132,2019,30,114,4,2,"Red, White",Disc,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Jharkhand,8.8,63325,69146,20205,2015,36,96,2,3,"White, Black, Green",ABS,Wet,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Karnataka,9.8,102946,109915,28112,2022,80,117,2,3,"Green, Black, Blue",Disc,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Jharkhand,9.6,85677,95989,37478,2021,51,238,1,2,"Green, Red",Drum,Dry,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Andhra Pradesh,6.5,71920,89790,33338,2017,75,221,4,2,"White, Red",ABS,Multi-plate,Carburetor
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Jharkhand,8.3,144099,154903,34400,2019,47,144,1,4,"Green, Blue, White, Black",Standard,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Chhattisgarh,6.1,177698,185668,33476,2022,42,128,4,2,"White, Red",Disc,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Sikkim,7.9,173289,189602,47470,2022,52,138,4,5,"White, Blue, Green, Black, Red",Disc,Multi-plate,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Manipur,8.7,127732,147373,12084,2021,46,241,4,5,"Red, Green, Blue, Black, White",ABS,Wet,Carburetor
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Telangana,5.3,107706,122506,15856,2020,52,219,4,5,"Black, Red, Blue, White, Green",ABS,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Madhya Pradesh,9.1,206530,224248,11217,2017,77,98,2,2,"White, Black",Standard,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Uttarakhand,7.9,87475,96996,47154,2018,54,214,2,4,"Blue, Black, Green, White",Disc,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Mizoram,6.6,88778,98331,11121,2014,43,188,4,2,"Black, Green",Standard,Wet,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Sikkim,9.1,245956,265932,21296,2013,43,108,1,4,"Blue, Green, White, Red",ABS,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Madhya Pradesh,8.5,216861,234658,40788,2020,63,118,2,3,"Blue, Red, White",Standard,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Sikkim,7.3,154764,165649,18297,2015,79,229,4,5,"Black, Green, Blue, White, Red",Disc,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Gujarat,7.3,119021,136833,11690,2013,74,159,1,3,"Blue, Red, White",Disc,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Mizoram,6.4,210782,227136,13884,2017,62,124,2,3,"Blue, Green, Black",ABS,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Rajasthan,9.1,236003,250160,46058,2019,54,110,2,5,"White, Green, Black, Blue, Red",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Karnataka,5.8,144141,151155,28085,2020,44,182,2,2,"Red, Blue",Standard,Multi-plate,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Jharkhand,6.8,247079,253673,24939,2017,60,160,1,3,"White, Black, Blue",Disc,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Rajasthan,5.2,76731,96418,12858,2019,56,125,4,3,"Blue, Red, Green",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Tamil Nadu,9.6,59989,72799,33982,2022,51,193,4,5,"Green, Red, Blue, White, Black",Drum,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Maharashtra,6.7,110135,117712,23459,2017,60,136,2,3,"Black, White, Blue",Disc,Dry,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Tamil Nadu,9.9,98648,104159,12424,2022,69,131,4,4,"Black, Green, Red, Blue",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Punjab,6.9,121513,134531,30513,2019,61,110,4,3,"Black, Blue, Green",Disc,Dry,Carburetor
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Nagaland,6.7,50341,68835,17193,2020,59,234,4,4,"White, Blue, Green, Black",Standard,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Mizoram,10.0,99590,105255,47729,2013,80,214,4,4,"Blue, Green, White, Black",Drum,Dry,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,West Bengal,9.9,249475,261283,23723,2021,58,180,1,4,"Red, Black, White, Blue",Standard,Wet,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Sikkim,7.4,249515,257017,12069,2014,59,218,2,5,"Black, Green, Blue, Red, White",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Tripura,9.9,177341,184358,10087,2015,75,229,2,4,"Black, Green, White, Red",Standard,Automatic,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Nagaland,9.2,227964,236122,11998,2020,59,172,1,3,"Red, White, Green",Standard,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,West Bengal,9.8,222628,236974,22265,2021,72,186,1,3,"Red, Black, White",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Sikkim,8.8,176509,194457,39022,2024,65,128,4,2,"Black, Red",Standard,Dry,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Nagaland,6.3,220817,225899,39384,2021,51,94,4,4,"Red, Blue, White, Green",Disc,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Arunachal Pradesh,6.2,96045,103767,24388,2023,53,153,1,2,"Black, White",Disc,Wet,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Mizoram,8.2,179120,184640,39969,2020,73,149,1,3,"Green, Black, White",Standard,Automatic,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Gujarat,9.7,128250,140680,25070,2015,73,165,4,5,"Green, Black, Blue, Red, White",Disc,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Manipur,5.4,246267,254003,22206,2022,33,197,4,2,"White, Blue",Standard,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Himachal Pradesh,5.1,78620,91664,32042,2014,50,144,4,2,"White, Green",Drum,Dry,Carburetor
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Uttarakhand,5.7,174362,191953,40841,2019,60,222,4,3,"Blue, Red, Black",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Nagaland,5.7,152815,172317,43422,2022,47,175,4,3,"Red, Green, Black",ABS,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Goa,8.0,196110,204288,38520,2020,49,231,1,3,"White, Green, Red",ABS,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Kerala,9.1,61931,69787,27417,2022,41,219,1,5,"Blue, White, Red, Green, Black",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Rajasthan,5.2,159672,179454,35735,2018,72,247,1,5,"White, Green, Black, Red, Blue",Drum,Automatic,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Himachal Pradesh,8.1,249198,264910,40758,2018,41,140,2,4,"Red, Green, Black, White",Standard,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Goa,8.1,124342,135232,49069,2016,51,231,2,2,"Red, Green",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Jharkhand,9.8,173326,178972,46210,2016,64,199,2,2,"Blue, White",Standard,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Chhattisgarh,5.1,201685,213776,32689,2017,39,235,1,5,"Green, White, Black, Red, Blue",ABS,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Karnataka,7.2,173125,191836,23560,2014,34,123,1,2,"Red, Black",ABS,Dry,Carburetor
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Odisha,5.0,187782,207722,36475,2019,43,108,4,5,"Black, Red, Blue, Green, White",Drum,Wet,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Nagaland,6.9,151093,159601,34115,2023,35,128,4,2,"Black, Blue",ABS,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Andhra Pradesh,6.6,71634,82385,26647,2015,56,116,4,2,"White, Green",Standard,Automatic,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Haryana,5.0,65832,75240,11776,2020,34,201,2,2,"White, Blue",Disc,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Arunachal Pradesh,5.8,87036,92492,27761,2020,41,246,4,5,"Black, Blue, White, Green, Red",Disc,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Punjab,6.3,77566,88369,49353,2015,59,173,2,4,"Black, Red, Green, Blue",Disc,Wet,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Kerala,9.0,153532,171233,42826,2022,69,151,1,4,"Black, Red, Green, Blue",Disc,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Jharkhand,10.0,170523,182471,11280,2016,39,183,4,5,"Red, Green, Blue, Black, White",Standard,Wet,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Jharkhand,9.5,62698,69074,36588,2020,72,213,2,2,"White, Black",Disc,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Uttar Pradesh,9.3,150180,168318,29705,2015,44,90,2,3,"Blue, Black, Green",Drum,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Kerala,7.5,194332,207109,43830,2022,55,236,2,3,"Red, Green, Black",Disc,Wet,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Assam,8.3,92051,108219,26675,2020,58,92,4,2,"Green, Black",ABS,Wet,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Nagaland,7.2,109612,118880,25710,2020,65,205,4,5,"Green, Red, Black, White, Blue",ABS,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Maharashtra,9.8,222533,227833,45176,2017,39,104,4,4,"Red, Black, Blue, White",Disc,Wet,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Maharashtra,6.5,77861,94489,35401,2021,36,197,4,2,"Black, Blue",Standard,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Nagaland,7.0,117095,124946,26488,2014,57,241,4,2,"Blue, Green",Drum,Wet,Fuel Injection
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Sikkim,5.8,56740,64629,42957,2018,39,145,4,5,"Red, Green, Blue, Black, White",Drum,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Tripura,9.8,245959,265159,46779,2019,40,216,2,2,"Blue, White",Drum,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Punjab,5.5,217558,234858,43798,2018,65,125,2,3,"Blue, Red, White",Disc,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,West Bengal,8.7,214302,225934,33508,2018,72,92,4,5,"Black, Blue, Red, Green, White",ABS,Automatic,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Tamil Nadu,9.8,164123,177621,13600,2017,60,152,2,5,"Green, White, Red, Blue, Black",Disc,Dry,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Himachal Pradesh,6.7,237189,245901,37950,2017,57,128,1,2,"Black, White",Standard,Dry,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Nagaland,9.1,153644,168072,13871,2017,34,205,2,4,"Black, Blue, Green, Red",Drum,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Goa,8.5,236335,255954,28526,2020,48,212,4,4,"Blue, Black, Red, White",Disc,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Mizoram,9.1,181290,192369,36384,2016,61,152,1,4,"White, Black, Red, Green",Disc,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus ABS,97.2,Motorcycle,Tripura,8.8,54901,71968,40100,2021,54,134,4,3,"Black, Green, Blue",Drum,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,West Bengal,8.6,142988,161948,49366,2024,71,198,4,2,"White, Red",Drum,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Jharkhand,5.2,122432,129707,18515,2014,47,172,1,3,"Green, Red, Blue",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Jharkhand,7.6,156380,168226,48219,2021,57,148,4,2,"White, Black",Drum,Dry,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Tamil Nadu,8.0,169697,186668,29327,2015,78,238,2,4,"White, Green, Black, Red",ABS,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Odisha,6.4,144589,154388,28072,2020,44,204,1,2,"Black, Red",Disc,Automatic,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Tripura,9.0,219348,226430,41036,2019,57,91,1,5,"Black, Green, Red, White, Blue",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,West Bengal,5.1,135544,153258,14806,2015,43,104,1,2,"Red, Black",Drum,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Uttarakhand,6.0,52958,72043,12665,2016,60,164,4,4,"Green, White, Red, Black",Drum,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Haryana,8.8,89998,99585,14389,2017,60,145,2,3,"Green, Blue, Black",ABS,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Karnataka,8.9,186907,205020,36954,2015,50,214,2,2,"Green, Black",Disc,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Odisha,5.7,247371,267168,34327,2020,66,154,1,4,"Red, Green, Blue, Black",ABS,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Arunachal Pradesh,9.7,64847,82427,46561,2015,72,201,2,2,"Blue, Red",Disc,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Bihar,6.6,144899,163470,42832,2015,58,145,1,2,"Red, Green",Standard,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Punjab,8.7,212058,224377,27493,2014,38,167,2,4,"White, Green, Red, Blue",Disc,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Mizoram,6.7,207837,217741,16935,2019,80,160,1,2,"White, Blue",ABS,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Telangana,8.5,73686,88624,32155,2018,38,108,1,4,"Blue, Red, Black, Green",ABS,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Himachal Pradesh,5.3,204735,221397,29304,2014,42,100,4,5,"Blue, Black, White, Red, Green",Disc,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Haryana,6.9,204054,219235,44839,2017,57,119,4,5,"White, Green, Red, Blue, Black",ABS,Dry,Carburetor
